BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
429751,VISA,DEBIT,PREPAID CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
429752,VISA,DEBIT,PREPAID,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
430476,VISA,DEBIT,CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
430495,VISA,CREDIT,CLASSIC,"BANCO HIPOTECARIO, S.A.",,,AR,ARG,ARGENTINA
430496,VISA,CREDIT,CLASSIC,"BANCO HIPOTECARIO, S.A.",,,AR,ARG,ARGENTINA
430497,VISA,CREDIT,GOLD,"BANCO HIPOTECARIO, S.A.",,,AR,ARG,ARGENTINA
430957,VISA,CREDIT,PURCHASING,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
431070,VISA,DEBIT,PREPAID CLASSIC,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
431071,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
432030,VISA,CREDIT,CORPORATE T&E,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
432250,VISA,DEBIT,PREPAID CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
432251,VISA,DEBIT,PREPAID CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
432959,VISA,CREDIT,CORPORATE T&E,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
433060,VISA,CREDIT,SIGNATURE,"BANCO PROVINCIA DEL NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
433074,VISA,CREDIT,PLATINUM,"BANCO PROVINCIA DEL NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
433148,VISA,CREDIT,CLASSIC,BBVA ARGENTINA,,,AR,ARG,ARGENTINA
433441,VISA,CREDIT,GOLD,"BANCO DE CORRIENTES, S.A.",54-3783-479300,http://www.bancodecorrientes.com.ar,AR,ARG,ARGENTINA
433471,VISA,CREDIT,GOLD,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
433807,VISA,CREDIT,PLATINUM,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
433810,VISA,CREDIT,PLATINUM,BANCO DE LA CIUDAD DE BUENOS AIRES,+548002220400,http://www.bancociudad.com.ar,AR,ARG,ARGENTINA
433812,VISA,CREDIT,PLATINUM,BANCO CREDICOOP COOPERATIVO LTDO.,54 11 4320,http://www.bancocredicoop.coop,AR,ARG,ARGENTINA
433815,VISA,CREDIT,PLATINUM,"NUEVO BANCO DE SANTA FE, S.A.",,http://www.bancobsf.com.ar,AR,ARG,ARGENTINA
433817,VISA,CREDIT,PLATINUM,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
433822,VISA,CREDIT,PLATINUM,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
433826,VISA,CREDIT,PLATINUM,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
433830,VISA,CREDIT,PLATINUM,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
433831,VISA,CREDIT,PLATINUM,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
433832,VISA,CREDIT,PLATINUM,BANCO DE SAN JUAN,+548102227524,http://www.bancosanjuan.com,AR,ARG,ARGENTINA
433833,VISA,CREDIT,PLATINUM,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
433834,VISA,CREDIT,PLATINUM,"BANCO DE FORMOSA, S.A.",,http://www.bancodeformosa.com,AR,ARG,ARGENTINA
433841,VISA,CREDIT,PLATINUM,"BANCO MASVENTAS, S.A.",,,AR,ARG,ARGENTINA
433844,VISA,CREDIT,PLATINUM,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
433846,VISA,CREDIT,COMMERCIAL AGRICULTURE,"BANCO DE SANTA CRUZ, S.A.",,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
433847,VISA,CREDIT,PLATINUM,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
433848,VISA,CREDIT,PLATINUM,"BANCO SUDAMERIS ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
433849,VISA,CREDIT,PLATINUM,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
433850,VISA,CREDIT,PLATINUM,"NUEVO BANCO INDUSTRIAL DE AZUL, S.A.",+541152380200,http://www.bancoindustrial.com.ar,AR,ARG,ARGENTINA
433851,VISA,CREDIT,PLATINUM,"HSBC BANK ARGENTINA, S.A.",4329-5000,http://www.hsbc.com.ar,AR,ARG,ARGENTINA
433871,VISA,CREDIT,BUSINESS,BRUBANK SAU: CREDIT,,,AR,ARG,ARGENTINA
433883,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
433898,VISA,CREDIT,CORPORATE T&E,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
434531,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
434532,VISA,DEBIT,CLASSIC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
434533,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
434534,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
434535,VISA,DEBIT,CLASSIC,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
434536,VISA,DEBIT,CLASSIC,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
434537,VISA,DEBIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
434538,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
434539,VISA,DEBIT,CLASSIC,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
434540,VISA,DEBIT,CLASSIC,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
434541,VISA,DEBIT,CLASSIC,"NUEVO BANCO DE SANTA FE, S.A.",,http://www.bancobsf.com.ar,AR,ARG,ARGENTINA
434542,VISA,DEBIT,CLASSIC,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
434543,VISA,DEBIT,PREPAID PURCHASING,BANCO DE LA CIUDAD DE BUENOS AIRES,+548002220400,http://www.bancociudad.com.ar,AR,ARG,ARGENTINA
434549,VISA,DEBIT,PREPAID CLASSIC,"BANCO COLUMBIA, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
434550,VISA,DEBIT,PREPAID RELOADABLE,,,,AR,ARG,ARGENTINA
434586,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
434617,VISA,CREDIT,BUSINESS,BANCO DE LA CIUDAD DE BUENOS AIRES,+548002220400,http://www.bancociudad.com.ar,AR,ARG,ARGENTINA
434765,VISA,CREDIT,CLASSIC,"BANCO COLUMBIA, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
434795,VISA,DEBIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",+541143411000,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
434880,VISA,CREDIT,CORPORATE T&E,"BANCO DE CORRIENTES, S.A.",54-3783-479300,http://www.bancodecorrientes.com.ar,AR,ARG,ARGENTINA
434938,VISA,CREDIT,CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
434939,VISA,CREDIT,CLASSIC,,,,AR,ARG,ARGENTINA
434948,VISA,DEBIT,PREPAID CORPORATE T&E,"BANCO PROVINCIA DEL NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
435731,VISA,CREDIT,CLASSIC,"HSBC BANK ARGENTINA, S.A.",4329-5000,http://www.hsbc.com.ar,AR,ARG,ARGENTINA
437996,VISA,DEBIT,CLASSIC,"COMPA IA FINANCIERA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
437999,VISA,DEBIT,PREPAID PURCHASING,BANCO DE SAN JUAN,+548102227524,http://www.bancosanjuan.com,AR,ARG,ARGENTINA
438050,VISA,DEBIT,PREPAID CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
438051,VISA,DEBIT,PREPAID CLASSIC,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
438228,VISA,CREDIT,CLASSIC,"COMPA IA FINANCIERA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
438229,VISA,CREDIT,CLASSIC,"COMPA IA FINANCIERA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
438230,VISA,CREDIT,GOLD,"COMPA IA FINANCIERA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
438844,VISA,DEBIT,PREPAID CLASSIC,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
439259,VISA,CREDIT,CLASSIC,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
439383,VISA,DEBIT,PREPAID CLASSIC,"BANCO PROVINCIA DEL NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
439818,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
440692,VISA,CREDIT,BUSINESS,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
441012,VISA,CREDIT,,"FIRST DATA CONO SUR, S.A.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
441046,VISA,DEBIT,PREPAID CORPORATE T&E,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
442014,VISA,CREDIT,SIGNATURE,"BANCO HIPOTECARIO, S.A.",,,AR,ARG,ARGENTINA
442015,VISA,CREDIT,PLATINUM,"BANCO HIPOTECARIO, S.A.",,,AR,ARG,ARGENTINA
442186,VISA,CREDIT,BUSINESS,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
442312,VISA,CREDIT,SIGNATURE,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
442371,VISA,DEBIT,CLASSIC,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
442372,VISA,DEBIT,CLASSIC,"BANCO DE CORRIENTES, S.A.",54-3783-479300,http://www.bancodecorrientes.com.ar,AR,ARG,ARGENTINA
442548,VISA,DEBIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
442775,VISA,CREDIT,CLASSIC,BBVA ARGENTINA,,,AR,ARG,ARGENTINA
444047,VISA,DEBIT,PREPAID CLASSIC,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
444060,VISA,DEBIT,ELECTRON,"COMPANIA FINANCIERA ARGENTINA, S.A.",(0281) 6199999,http://www.efectivosi.com.ar,AR,ARG,ARGENTINA
444267,VISA,DEBIT,PREPAID,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
444268,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
444493,VISA,DEBIT,CLASSIC,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
446116,VISA,DEBIT,PREPAID CLASSIC,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
446343,VISA,DEBIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
446344,VISA,DEBIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
446345,VISA,DEBIT,GOLD,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
446346,VISA,DEBIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
446347,VISA,DEBIT,GOLD,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
446809,VISA,DEBIT,ELECTRON,"BANCO VELOX, S.A.",+541143200200,,AR,ARG,ARGENTINA
446843,VISA,CREDIT,GOLD,"BANCO VELOX, S.A.",+541143200200,,AR,ARG,ARGENTINA
446866,VISA,CREDIT,GOLD,"BANCO DE SANTA CRUZ, S.A.",,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
446884,VISA,DEBIT,ELECTRON,"BANCO VELOX, S.A.",+541143200200,,AR,ARG,ARGENTINA
447556,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
448175,VISA,CREDIT,GOLD,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
448441,VISA,CREDIT,PURCHASING,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
448459,VISA,CREDIT,PURCHASING,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
448478,VISA,CREDIT,PURCHASING,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
448479,VISA,CREDIT,PURCHASING,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
448481,VISA,CREDIT,PURCHASING,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
448484,VISA,CREDIT,PURCHASING,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
448487,VISA,CREDIT,PURCHASING,"HSBC BANK ARGENTINA, S.A.",4329-5000,http://www.hsbc.com.ar,AR,ARG,ARGENTINA
448493,VISA,CREDIT,PURCHASING,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
448502,VISA,CREDIT,PURCHASING,CITIBANK,+548104442484,https://www.citi.com.cn,AR,ARG,ARGENTINA
448511,VISA,CREDIT,PURCHASING,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
448516,VISA,CREDIT,PURCHASING,BANCO PROVINCIA DE TIERRA DEL FUEGO,+548109997470,http://www.bancotdf.com.ar,AR,ARG,ARGENTINA
448534,VISA,CREDIT,PURCHASING,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
448668,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
448691,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
448712,VISA,DEBIT,CLASSIC,"BANCO INDUSTRIAL, S.A.",,http://www.bi.com.gt,AR,ARG,ARGENTINA
448729,VISA,CREDIT,SIGNATURE,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
448730,VISA,CREDIT,CLASSIC,"NUEVO BANCO BISEL, S.A.",+541143217800,,AR,ARG,ARGENTINA
448732,VISA,CREDIT,,"BANCO SANTANDER BRASIL, S.A.",+548106664444,http://www.ri.santander.com.br,AR,ARG,ARGENTINA
448762,VISA,CREDIT,GOLD,BANCO PROVINCIA DE TIERRA DEL FUEGO,+548109997470,http://www.bancotdf.com.ar,AR,ARG,ARGENTINA
449119,VISA,CREDIT,GOLD,"BANCO SAENZ, S.A.",,,AR,ARG,ARGENTINA
449128,VISA,CREDIT,CLASSIC,"BANCO DE FORMOSA, S.A.",,http://www.bancodeformosa.com,AR,ARG,ARGENTINA
449129,VISA,CREDIT,CLASSIC,"BANCO DE FORMOSA, S.A.",+543704429200,http://www.bancodeformosa.com,AR,ARG,ARGENTINA
449130,VISA,CREDIT,GOLD,"BANCO DE FORMOSA, S.A.",,http://www.bancodeformosa.com,AR,ARG,ARGENTINA
450409,VISA,DEBIT,ELECTRON,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
450411,VISA,CREDIT,COMMERCIAL AGRICULTURE,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
450412,VISA,DEBIT,ELECTRON,"BANCO CETELEM ARGENTINA, S.A.",,http://www.cetelem.com.ar,AR,ARG,ARGENTINA
450610,VISA,CREDIT,,"BANCO MENDOZA, S.A.",+542614233041,,AR,ARG,ARGENTINA
450635,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
450750,VISA,CREDIT,CLASSIC,"BANCO PROVINCIA DEL NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
450751,VISA,CREDIT,CLASSIC,"BANCO PROVINCIA DEL NEUQUEN, S.A.",,,AR,ARG,ARGENTINA
450752,VISA,CREDIT,CLASSIC,"BANCO DE RIO NEGRO, S.A.",,,AR,ARG,ARGENTINA
450753,VISA,CREDIT,PURCHASING,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
450754,VISA,CREDIT,CLASSIC,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,+548005557678,http://www.cajapopular.gov.ar,AR,ARG,ARGENTINA
450755,VISA,CREDIT,CLASSIC,CAJA POPULAR DE AHORROS DE LA PROVINCIA DE TUCUMAN,+548005557678,http://www.cajapopular.gov.ar,AR,ARG,ARGENTINA
450759,VISA,CREDIT,,BANCO SOCIAL DE CORDOBA,+543514223367,,AR,ARG,ARGENTINA
450784,VISA,CREDIT,CLASSIC,BANCO PROVINCIA DE TIERRA DEL FUEGO,+548109997470,http://www.bancotdf.com.ar,AR,ARG,ARGENTINA
450785,VISA,CREDIT,CLASSIC,BANCO PROVINCIA DE TIERRA DEL FUEGO,+548109997470,http://www.bancotdf.com.ar,AR,ARG,ARGENTINA
450799,VISA,CREDIT,,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
450811,VISA,DEBIT,PREPAID PURCHASING WITH FLEET,BANCO DE LA PROVINCIA DE CORDOBA,,,AR,ARG,ARGENTINA
450815,VISA,CREDIT,CLASSIC,BANCO DE LA CIUDAD DE BUENOS AIRES,+548002220400,http://www.bancociudad.com.ar,AR,ARG,ARGENTINA
450832,VISA,CREDIT,CLASSIC,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
450833,VISA,CREDIT,CLASSIC,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
450842,VISA,CREDIT,CLASSIC,BANCO DE LA CIUDAD DE BUENOS AIRES,+548002220400,http://www.bancociudad.com.ar,AR,ARG,ARGENTINA
450843,VISA,CREDIT,CLASSIC,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
450844,VISA,CREDIT,CLASSIC,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
450910,VISA,CREDIT,CLASSIC,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
450911,VISA,CREDIT,CLASSIC,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
450912,VISA,DEBIT,PREPAID CLASSIC,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
450913,VISA,DEBIT,PREPAID,,,,AR,ARG,ARGENTINA
450972,VISA,CREDIT,CLASSIC,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
450976,VISA,DEBIT,PREPAID,"BANCO POPULAR ARGENTINO, S.A.",54 OR 1 OR 331-6075,,AR,ARG,ARGENTINA
450979,VISA,CREDIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
450980,VISA,CREDIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
450993,VISA,CREDIT,GOLD,,,,AR,ARG,ARGENTINA
450994,VISA,CREDIT,GOLD,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
450995,VISA,CREDIT,GOLD,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
450997,VISA,CREDIT,CLASSIC,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
451253,VISA,CREDIT,BUSINESS,"HSBC BANK ARGENTINA, S.A.",4329-5000,http://www.hsbc.com.ar,AR,ARG,ARGENTINA
451275,VISA,CREDIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,,http://www.bapro.com.ar,AR,ARG,ARGENTINA
451377,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
451446,VISA,CREDIT,CORPORATE T&E,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
451447,VISA,CREDIT,PURCHASING,"BANCO ITAU ARGENTINA, S.A.",+541143788400,http://www.itau.com.ar,AR,ARG,ARGENTINA
451451,VISA,CREDIT,CORPORATE T&E,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
451696,VISA,CREDIT,BUSINESS,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
451701,VISA,CREDIT,,"BANCO MERCURIO, S.A.",,http://www.bancomercurio.com,AR,ARG,ARGENTINA
451713,VISA,DEBIT,CLASSIC,BANCO DE LA CIUDAD DE BUENOS AIRES,+548002220400,http://www.bancociudad.com.ar,AR,ARG,ARGENTINA
451716,VISA,DEBIT,CLASSIC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
451719,VISA,DEBIT,CLASSIC,"HSBC BANK ARGENTINA, S.A.",,http://www.hsbc.com.ar,AR,ARG,ARGENTINA
451725,VISA,DEBIT,PREPAID CLASSIC,"GLOBAL PROCESSING, S.A.",,,AR,ARG,ARGENTINA
451751,VISA,DEBIT,CLASSIC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
451753,VISA,DEBIT,ELECTRON,"CORP BANCA, S.A.",,,AR,ARG,ARGENTINA
451754,VISA,DEBIT,ELECTRON,"BANCO TORNQUIST, S.A.",+541143471200,,AR,ARG,ARGENTINA
451756,VISA,DEBIT,CLASSIC,"NUEVO BANCO DEL SUQUIA, S.A.",+543514200200,http://www.macro.com.ar,AR,ARG,ARGENTINA
451757,VISA,DEBIT,CLASSIC,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
451758,VISA,DEBIT,BUSINESS,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
451759,VISA,DEBIT,PREPAID CLASSIC,"GLOBAL PROCESSING, S.A.",,,AR,ARG,ARGENTINA
451761,VISA,DEBIT,CLASSIC,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
451763,VISA,DEBIT,CLASSIC,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
451764,VISA,DEBIT,CLASSIC,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
451765,VISA,DEBIT,CLASSIC,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
451766,VISA,DEBIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
451767,VISA,DEBIT,CLASSIC,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
451768,VISA,DEBIT,ELECTRON,"BANCO PATAGONIA, S.A.",+548109996655 / +548108888500,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
451769,VISA,DEBIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
451770,VISA,DEBIT,ELECTRON,"BBVA BANCO FRANCES, S.A.",+541143464000,http://www.bancofrances.com.ar,AR,ARG,ARGENTINA
451772,VISA,DEBIT,CLASSIC,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
451773,VISA,DEBIT,ELECTRON,"BBVA BANCO FRANCES, S.A.",+541143464000,http://www.bancofrances.com.ar,AR,ARG,ARGENTINA
451786,VISA,CREDIT,BUSINESS,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
451831,VISA,CREDIT,PURCHASING,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
452132,VISA,DEBIT,PREPAID BUSINESS,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
452133,VISA,DEBIT,PREPAID CORPORATE T&E,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
452378,VISA,CREDIT,CORPORATE T&E,CITIBANK,+548104442484,https://www.citi.com.cn,AR,ARG,ARGENTINA
452405,VISA,CREDIT,CORPORATE T&E,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
452487,VISA,CREDIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
452488,VISA,CREDIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
452489,VISA,CREDIT,GOLD,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
452562,VISA,CREDIT,CORPORATE T&E,,,,AR,ARG,ARGENTINA
452996,VISA,CREDIT,BUSINESS,"HSBC BANK ARGENTINA, S.A.",4329-5000,http://www.hsbc.com.ar,AR,ARG,ARGENTINA
